id,'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class'
10349,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1,0.87,0,0.13,1,0,0.06,0,255,1,0,0.06,0,0,0.87,0,0.13,1,1
10350,0,tcp,http,SF,206,1086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15,255,1,0,0.07,0.05,0,0,0,0,0
10351,0,udp,domain_u,SF,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,0
10352,0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,18,0,0,1,1,0.24,0.05,0,255,58,0.23,0.09,0.01,0,0,0,0.99,1,1
10353,13,tcp,telnet,SF,118,2425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,10,0.38,0.12,0.04,0,0,0,0.12,0.3,1
10354,4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,223,0.87,0.04,0,0,0,0,0,0,1
10355,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,138,137,0.99,0.01,0.01,0,0,0,0,0,0
10356,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,17,1,1,0,0,0.07,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,1
10357,0,tcp,http,SF,163,3365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,45,255,1,0,0.02,0.04,0,0,0,0,0
10358,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.2,0,0.6,1,0,0.6,248,86,0.34,0.01,0,0.02,1,1,0,0,1
10359,0,udp,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,1,0,0,255,249,0.98,0.01,0.01,0,0,0,0,0,0
10360,0,udp,private,SF,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
10361,0,tcp,http,SF,259,8653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,76,255,1,0,0.01,0.02,0,0,0,0,0
10362,0,tcp,smtp,SF,2908,374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,208,150,0.65,0.02,0,0.01,0,0,0,0,0
10363,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.1,0,0.9,1,1
10364,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,237,0.93,0.01,0,0,0,0,0.04,0,1
10365,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,42,42,0.98,0.05,0.02,0.05,0,0,0,0,1
10366,0,tcp,http,SF,233,50431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.25,45,255,1,0,0.02,0.07,0,0,0,0,0
10367,0,tcp,http,SF,228,3393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,0
10368,0,tcp,http,SF,211,3204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,27,255,1,0,0.04,0.05,0,0,0,0,0
10369,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.14,0,0.86,1,0,1,0,255,1,0,0.92,0,0,0.11,0,0.89,1,1
10370,6,tcp,http,SF,251,10319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,176,255,1,0,0.01,0.01,0,0,0,0,0
10371,0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,35,1,0,1,0.51,0,0,0,0,1
10372,0,tcp,http,SF,309,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,71,162,1,0,0.01,0.02,0,0,0,0,0
10373,7298,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,236,0.93,0.02,0,0,0.27,0.29,0.01,0,1
10374,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,14,1,1,0,0,0.08,0.09,0,255,14,0.05,0.09,0,0,1,1,0,0,1
10375,0,udp,private,SF,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,254,1,0.01,0.82,0,0,0,0,0,0
10376,0,tcp,http,SF,355,356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,2,255,1,0,0.5,0.01,0,0,0,0,0
10377,0,tcp,http,SF,321,1399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,228,255,1,0,0,0.01,0,0,0,0,0
10378,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,7,0,0,1,1,0.04,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,1
10379,0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0,0
10380,0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0.33,1,0,255,54,0.21,0.02,0,0,0.01,0,0.77,1,1
10381,0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,7,21,0.14,0.57,0.14,0.52,0,0,0.29,0,1
10382,15,tcp,telnet,SF,110,6992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,2,0.02,0.09,0.02,1,0,0,0,0,0
10383,0,tcp,http,SF,303,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,208,255,1,0,0,0.01,0,0,0,0,0
10384,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,16,1,1,0,0,0.06,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,1
10385,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,1,0,0.01,0,0,0,0,0,0,0
10386,0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,13,0,0,1,1,0.06,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1,1
10387,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0.12,0,0.88,1,0,1,0,255,1,0,0.99,0,0,0.07,0,0.91,1,1
10388,0,udp,private,SF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1
10389,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,1,1,0,0,1,0,0,255,255,1,0,0,0,0.26,0.26,0.7,0.7,1
10390,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,145,0.57,0.02,0,0,0,0,0.15,0,1
10391,0,tcp,http,SF,335,5606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,6,156,1,0,0.17,0.07,0,0.01,0,0,0
10392,0,tcp,http,SF,200,958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,21,82,1,0,0.05,0.06,0,0,0,0,0
10393,39,tcp,telnet,SF,270,1288652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210,25,0.12,0.08,0,0,0,0,0.01,0,0
10394,0,tcp,telnet,SF,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0.02,0.02,1
10395,0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3,1,1,0,0,0.02,0.06,0,255,3,0.01,0.05,0,0,1,1,0,0,1
10396,0,tcp,http,SF,256,688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,0
10397,141,tcp,http,SF,295,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,62,61,0.98,0.03,0.02,0,0,0,0,0,0
10398,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,41,0.16,0.16,0,0,0,0,0.82,0,1
10399,0,tcp,http,SF,179,4922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,1,0,0.1,121,255,1,0,0.01,0.02,0.01,0,0,0,0
10400,0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,0,0,1,1,0.02,0.07,0,255,3,0.01,0.06,0,0,0,0,1,1,1
10401,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,8,1,1,0,0,0.06,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1
10402,0,tcp,http,SF,303,1345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,14,254,1,0,0.07,0.04,0,0,0,0,0
10403,0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,479,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1
10404,1,tcp,smtp,SF,1411,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,105,163,0.72,0.04,0.01,0.01,0,0,0.01,0.02,0
10405,0,tcp,http,SF,196,442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.25,80,255,1,0,0.01,0.02,0,0,0,0,0
10406,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,68,1,0,1,1,0,0,0,0,1
10407,0,udp,private,SF,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0.22,0,0,0,0,0,0
10408,0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,0
10409,1,tcp,smtp,SF,2686,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,42,31,0.74,0.07,0.02,0,0,0,0,0,0
10410,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,16,1,1,0,0,0.06,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,1
10411,0,tcp,http,SF,313,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,35,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,0
10412,281,tcp,ftp,SF,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,91,37,0.41,0.07,0.01,0,0,0,0,0,1
10413,0,tcp,http,SF,211,1807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,13,255,1,0,0.08,0.03,0,0,0,0,0
10414,4,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,250,0.98,0.01,0,0,0,0,0,0,1
10415,0,tcp,http,SF,217,2855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,125,255,1,0,0.01,0.01,0,0,0,0,0
10416,0,tcp,http,SF,315,590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,34,255,1,0,0.03,0.04,0,0,0,0,0
10417,0,tcp,http,SF,177,8414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,25,255,1,0,0.04,0.03,0,0,0,0,0
10418,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,1
10419,9,tcp,http,SF,280,23353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,221,255,1,0,0,0.02,0,0,0,0,0
10420,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,5,1,1,0,0,0.03,0.09,0,255,5,0.02,0.09,0,0,1,1,0,0,1
10421,0,tcp,ftp_data,SF,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,36,41,0.28,0.08,0.28,0.05,0,0,0,0,0
10422,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,0,0,0,0.08,0.78,0,255,15,0.06,0.56,0.88,0,0,0,0.12,0,0
10423,0,tcp,http,SF,205,1844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,1,0,0.13,92,255,1,0,0.01,0.04,0,0,0,0,0
10424,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0.02,0,0,0,0,0,0
10425,0,tcp,http,SF,228,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,234,0.92,0.02,0,0,0,0,0.04,0,0
10426,10,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1
10427,0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,19,0,0,1,1,0.13,0.05,0,255,19,0.07,0.05,0,0,0,0,1,1,1
10428,0,tcp,smtp,SF,864,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,81,211,0.91,0.04,0.01,0.01,0,0,0,0,0
10429,0,tcp,http,SF,329,2033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,228,255,1,0,0,0.01,0,0,0,0,0
10430,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0.07,0.07,1
10431,0,tcp,http,SF,233,4233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,58,244,1,0,0.02,0.04,0,0,0,0,0
10432,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,250,231,0.92,0.01,0,0,0,0,0.04,0,1
10433,0,tcp,ftp_data,SF,10389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,129,32,0.16,0.03,0.16,0.06,0,0,0,0,0
10434,0,udp,private,SF,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,0
10435,0,tcp,http,SF,297,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,0
10436,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,0.84,0,0.16,1,0,0.08,0,255,1,0,0.08,0,0,0.83,0,0.17,1,1
10437,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,8,0,0,1,1,0.07,0.08,0,255,8,0.03,0.06,0,0,0,0,1,1,1
10438,0,tcp,http,SF,318,13339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,17,0,0.06,0,0,1,0,0.12,51,255,1,0,0.04,0.03,0,0,0,0,0
10439,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,0,1,0,1,1,255,1,0,1,0.25,0,0,0,0,1
10440,282,tcp,ftp,SF,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,12,0.05,0.65,0,0,0,0,0.64,0,1
10441,0,udp,private,SF,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1
10442,0,tcp,http,SF,249,6182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,19,21,1,0,0.05,0.1,0,0,0,0,0
10443,0,tcp,http,SF,347,3376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,207,255,1,0,0,0.02,0,0,0,0,0
10444,4,tcp,telnet,SF,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.02,0.02,1
10445,0,tcp,http,SF,320,2828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,61,255,1,0,0.02,0.01,0,0,0,0,0
10446,0,tcp,http,SF,290,25876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,32,255,1,0,0.03,0.05,0,0,0,0,0
10447,0,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.33,0.31,0,0,0,0.31,1,0
10448,7546,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,171,0.67,0.31,0,0,0.5,0.74,0.3,0.01,1
10449,0,tcp,http,SF,223,4614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,15,255,1,0,0.07,0.06,0,0,0,0,0
10450,5,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,236,0.93,0.01,0,0,0,0,0.04,0,1
10451,71,tcp,telnet,SF,184,14497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,86,85,0.01,0.05,0.01,0.02,0,0,0,0.74,0
10452,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,5,0,0,1,1,0.04,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1,1
10453,0,tcp,http,SF,292,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,0
10454,0,tcp,http,SF,204,16131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,54,255,1,0,0.02,0.01,0,0,0,0,0
10455,0,tcp,http,SF,216,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
10456,0,tcp,http,SF,281,759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,83,255,1,0,0.01,0.02,0,0,0,0,0
10457,0,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.44,0.42,0,0,0,0.42,1,0
10458,0,tcp,http,SF,326,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0,0
10459,0,udp,domain_u,SF,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,164,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,0
10460,0,tcp,http,SF,326,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,0
10461,0,udp,domain_u,SF,45,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.43,66,62,0.94,0.03,0.02,0,0,0,0,0,0
10462,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.09,0,0,1,1,0,0,1
10463,0,tcp,http,SF,242,2540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,62,255,1,0,0.02,0.02,0,0,0,0,0
10464,0,tcp,http,SF,294,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,25,255,1,0,0.04,0.01,0,0,0,0,0
10465,0,tcp,smtp,SF,1074,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.5,1,1,255,172,0.67,0.06,0,0,0,0,0.01,0.01,0
10466,0,tcp,http,SF,221,4929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.04,0,0,0,0,0
10467,282,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,13,0.05,0.84,0,0,0,0,0.82,0,1
10468,0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,125,58,0.46,0.03,0.01,0,0,0,0,0,1
10469,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1
10470,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,19,1,1,0,0,0.13,0.06,0,255,19,0.07,0.05,0,0,1,1,0,0,1
10471,0,tcp,ctf,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,19,1,1,0,0,0.09,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,1
10472,4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,173,0.68,0.02,0,0,0,0,0.11,0,1
10473,1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.2,1,0.4,1,0,0.8,141,86,0.34,0.04,0.01,0.02,0,0,0.9,0.71,1
10474,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,1,0.18,1,0.8,0,0,1,0,255,1,0,0.93,0,0,0.14,1,0.84,0,1
10475,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,18,0,0,1,1,0.07,0.07,0,255,18,0.07,0.07,0,0,0,0,1,1,1
10476,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,0,0,1,1,0.32,0.07,0,255,58,0.23,0.11,0,0,0,0,0.99,1,1
10477,0,tcp,http,SF,223,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,1,0,0.21,22,255,1,0,0.05,0.02,0,0,0,0,0
10478,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1
10479,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,1,1,0,0,0.01,0.06,0,28,1,0.04,0.14,0.04,0,1,1,0,0,1
10480,0,tcp,http,SF,252,833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
10481,0,tcp,http,SF,269,4589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,36,0,0,0,0,1,0,0.06,162,255,1,0,0.01,0.03,0.01,0,0,0,0
10482,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0,0.83,1,0,1,0,255,1,0,0.92,0,0,0.18,0,0.81,1,1
10483,283,tcp,ftp,SF,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,104,0.41,0.03,0,0,0,0,0,0,1
10484,0,tcp,http,SF,211,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,227,255,1,0,0,0.02,0,0,0,0,0
10485,0,udp,other,SF,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.02,0,0,0,0,0.03,0,1
10486,8092,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,86,0.34,0.02,0,0,0.65,0.51,0.01,0.02,1
10487,0,tcp,http,SF,273,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,217,1,0,0.2,0.04,0,0,0,0.01,0
10488,0,tcp,http,SF,201,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
10489,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.07,0,0.93,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1
10490,0,tcp,http,SF,217,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,47,255,1,0,0.02,0.03,0.02,0,0,0,0
10491,0,tcp,http,SF,278,14781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,13,255,1,0,0.08,0.06,0,0,0,0,0
